LoanID,Amount,Term,InterestRate,Income,CreditScore,Age,Default
581,5560.09,36,5.0,61307.64,644,67,0
582,73256.16,60,6.86,82719.52,516,72,0
583,58338.23,24,4.78,98594.49,659,69,0
584,67674.09,60,4.2,20000.0,699,33,0
585,66301.07,60,3.7,38075.36,733,62,0
586,31799.78,60,7.09,67221.23,500,36,0
587,11874.81,12,3.44,95561.17,751,30,0
588,38461.35,60,7.93,112011.24,442,36,0
589,158482.92,48,6.23,136853.46,559,63,0
590,44400.43,12,2.0,32814.96,850,37,0
591,5000.0,12,4.69,68905.88,665,33,1
592,5000.0,60,6.44,68320.87,545,69,0
593,247126.18,48,6.9,123628.94,513,42,0
594,5000.0,24,6.76,122507.72,523,54,0
595,5000.0,60,6.29,31405.21,555,30,0
596,21772.32,12,3.5,22905.14,747,39,0
597,174202.66,24,4.12,50731.69,704,41,0
598,19185.8,24,3.37,20714.2,756,36,0
599,26371.82,12,6.45,34974.83,544,43,0
600,50266.63,24,7.82,156645.93,450,31,1
601,5000.0,48,3.99,20000.0,713,43,0
602,114023.36,48,5.01,20000.0,643,62,0
603,36640.47,60,6.07,22691.19,570,19,0
604,31443.96,60,3.47,128736.5,749,43,0
605,98565.84,24,3.03,87738.37,779,37,0
606,152961.93,12,2.41,20000.0,822,36,0
607,27532.51,48,6.42,32636.66,546,74,0
608,9463.75,36,3.13,20000.0,772,66,1
609,84562.04,60,4.36,20000.0,688,37,0
610,25813.72,48,5.83,114250.95,587,24,0
611,137089.82,24,3.16,47519.6,770,67,0
612,149685.7,48,6.2,99675.19,561,51,0
613,6098.72,48,5.83,20000.0,587,27,0
614,156811.79,24,3.6,63895.54,740,31,0
615,22964.69,60,5.81,20000.0,588,46,0
616,51958.6,60,4.33,34481.9,690,71,0
617,5000.0,36,5.64,20000.0,600,39,0
618,109859.15,36,4.66,35237.11,667,51,1
619,51304.91,60,4.56,31606.77,674,36,0
620,51578.69,60,6.31,77519.43,554,52,0
621,116229.35,60,4.62,47250.84,670,20,1
622,35499.12,60,5.68,51120.59,597,54,0
623,26425.44,48,6.31,46105.91,554,48,0
624,100543.84,36,6.54,20000.0,538,32,0
625,67821.35,24,6.52,108064.02,539,18,0
626,148772.63,12,5.8,58565.94,589,69,0
627,140772.22,24,4.08,25221.0,707,18,0
628,24089.74,12,6.9,38612.9,513,63,1
629,29618.62,48,4.79,151947.73,658,32,0
630,14784.7,36,4.37,31363.13,687,50,0
631,54035.85,12,3.45,42796.65,750,54,1
632,22670.46,60,5.71,108807.03,595,69,0
633,77112.48,48,4.68,53697.44,666,28,0
634,6479.86,12,6.6,56087.4,534,44,1
635,6187.7,60,6.81,75057.88,519,30,1
636,11436.42,48,4.39,110216.31,686,29,0
637,5000.0,12,2.0,20000.0,850,46,1
638,48383.36,60,3.95,149856.08,716,57,0
639,7970.47,36,6.68,105931.11,528,80,0
640,8715.46,48,6.55,21209.43,537,41,0
641,5000.0,12,4.02,51867.3,711,43,0
642,76183.66,60,3.86,34819.34,722,44,0
643,83644.47,36,4.84,28932.61,655,47,1
644,8838.2,60,5.23,213477.66,628,48,0
645,67262.31,36,4.15,131902.33,702,27,0
646,28417.89,12,6.42,77554.07,546,18,0
647,13695.2,60,3.43,26011.89,752,40,1
648,48561.72,60,4.4,137945.43,685,74,0
649,9830.2,24,6.09,38601.84,569,46,0
650,70710.75,48,5.04,41956.69,641,43,0
651,5000.0,60,2.0,33357.2,850,44,0
652,159869.09,36,5.35,59360.79,620,34,0
653,5000.0,48,4.09,102902.27,706,43,0
654,43309.41,12,3.7,116655.75,733,45,0
655,116238.62,48,4.63,57214.1,669,45,1
656,5000.0,24,5.51,144772.29,609,46,1
657,34509.03,12,5.97,50464.49,577,46,0
658,21539.68,60,5.17,35404.2,632,44,0
659,43414.59,12,5.13,64521.54,635,62,1
660,12774.13,12,3.06,103170.9,777,73,0
661,5000.0,24,2.58,116931.72,810,19,0
662,49166.02,36,2.28,64975.83,831,36,1
663,26965.48,12,5.43,69159.36,614,18,0
664,48707.32,36,3.4,230267.61,754,52,0
665,11820.25,48,4.52,133581.61,677,63,0
666,20680.5,24,6.48,49057.66,542,46,0
667,41240.46,60,7.08,20000.0,501,46,0
668,44960.96,12,5.39,29190.49,617,36,0
669,23285.83,36,5.13,53225.12,635,47,0
670,16428.9,12,6.22,20163.57,560,43,0
671,15989.65,24,3.12,102194.89,773,61,0
672,9600.38,60,2.76,37113.65,798,75,1
673,19682.14,48,5.19,94334.56,631,68,0
674,11122.21,48,2.68,62929.77,803,78,0
675,50230.89,36,4.3,30668.93,692,54,0
676,42090.13,48,7.77,41890.69,453,50,0
677,24111.0,36,7.88,92744.27,446,44,0
678,19713.65,60,4.41,63842.1,684,50,0
679,13565.13,12,5.14,53702.22,634,50,0
680,38335.2,24,6.28,97716.36,556,64,0
681,125605.32,60,4.28,64312.36,693,42,0
682,57870.85,60,2.0,123454.1,850,29,1
683,68209.96,48,4.81,98824.83,657,44,0
684,89902.32,48,5.53,40791.54,607,31,0
685,21665.07,24,5.94,32539.33,579,41,0
686,5000.0,12,6.64,171549.59,531,19,0
687,48717.02,60,3.73,83093.95,731,45,0
688,10454.16,48,5.53,35752.58,607,31,0
689,42087.42,60,5.11,20000.0,636,56,0
690,67259.59,12,5.51,20000.0,609,39,0
691,76540.19,36,2.58,20000.0,810,18,0
692,17965.29,12,6.99,60327.55,507,38,0
693,35916.4,60,3.92,92552.83,718,43,0
694,48506.35,60,3.64,24347.15,737,49,1
695,85595.89,24,5.99,73070.64,576,52,0
696,71645.96,60,4.04,64566.17,710,32,1
697,221039.71,48,5.16,64704.72,633,33,0
698,5000.0,24,3.73,43641.51,731,44,0
699,28767.27,60,6.32,22217.23,553,49,0
700,14788.7,12,4.53,20790.85,676,52,0
701,6385.61,60,4.81,92675.16,657,59,0
702,121246.3,12,4.12,174104.85,704,19,0
703,309790.94,12,8.39,69126.62,411,59,0
704,9958.91,60,5.96,83365.5,578,57,1
705,5000.0,12,4.07,117729.53,708,57,0
706,16082.94,36,2.36,101466.78,825,41,0
707,90048.66,24,3.4,81947.11,754,48,0
708,17399.22,60,4.33,164850.53,690,52,0
709,5000.0,36,6.15,118715.55,565,42,0
710,5000.0,12,4.49,20000.0,679,59,0
711,27880.39,12,4.07,49752.78,708,27,0
712,134284.4,24,2.32,27762.63,828,55,0
713,16838.04,36,6.2,105539.97,561,52,0
714,27857.24,36,5.46,20000.0,612,67,0
715,5375.58,60,2.0,137609.64,850,74,0
716,34018.73,12,5.2,40884.99,630,42,0
717,59626.44,48,4.2,77872.01,699,68,0
718,15814.39,60,6.45,120576.39,544,49,0
719,17599.39,60,5.42,77694.94,615,49,0
720,92250.11,60,4.44,23711.28,682,50,0
721,5000.0,24,5.48,124023.68,611,24,1
722,50594.77,24,4.65,78729.78,668,62,0
723,25034.25,60,4.55,90832.22,675,24,0
724,17718.2,48,4.81,20000.0,657,52,0
725,53587.88,36,6.0,139061.23,575,18,1
726,89990.14,36,3.72,47322.33,732,41,0
727,40866.65,12,4.65,20000.0,668,44,0
728,5000.0,36,5.88,100999.46,583,54,0
729,30939.22,36,6.09,27258.49,569,66,0
730,31065.51,48,6.42,50454.02,546,43,0
731,39241.03,36,3.16,48105.82,770,26,0
732,55578.63,48,5.96,44788.61,578,38,0
733,5000.0,24,6.23,26078.95,559,48,0
734,34859.03,48,6.35,100108.18,551,47,0
735,44373.96,24,7.8,107470.69,451,18,0
736,21030.46,48,2.0,56921.42,850,37,0
737,55186.05,60,4.79,58369.55,658,37,0
738,12950.05,24,6.2,97766.14,561,41,1
739,19090.29,24,5.42,54917.49,615,54,0
740,164512.34,36,6.74,142600.27,524,33,0
741,21390.93,24,4.65,66062.09,668,61,0
742,21270.71,48,5.14,191808.59,634,56,1
743,45277.51,60,3.29,40044.0,761,18,0
744,176980.46,60,5.93,68955.7,580,38,0
745,203964.26,36,4.39,33470.76,686,48,0
746,43334.33,48,4.89,109613.18,651,67,0
747,5000.0,48,6.16,44144.69,564,27,0
748,115458.61,12,4.4,66381.08,685,19,0
749,42226.18,24,5.04,173818.38,641,48,0
750,22785.03,36,3.47,54743.64,749,29,0
751,88361.68,60,4.33,65762.88,690,43,0
752,25527.32,12,5.61,80147.13,602,34,0
753,5000.0,48,3.63,23058.69,738,58,0
754,86038.65,24,4.5,83483.65,678,56,0
755,39467.42,60,5.68,85097.74,597,35,0
756,20635.33,12,3.54,66319.52,744,67,0
757,14443.63,48,3.66,110199.74,736,45,0
758,45045.17,60,6.23,24232.72,559,49,1
759,11662.82,60,5.97,38802.2,577,35,1
760,19567.08,48,4.73,29867.88,662,33,0
761,50602.97,48,5.43,62412.82,614,67,1
762,106660.87,36,5.39,82190.13,617,46,0
763,38059.56,60,6.07,30872.44,570,48,1
764,71170.0,48,4.66,152513.71,667,37,0
765,71997.54,12,4.59,38283.6,672,49,0
766,54584.91,24,7.0,95785.24,506,45,0
767,14107.43,36,5.48,22841.58,611,44,0
768,100790.9,48,5.74,71625.79,593,69,0
769,28659.49,24,4.52,164687.76,677,47,0
770,5000.0,36,4.08,77759.17,707,28,0
771,14026.23,60,3.86,73933.33,722,52,0
772,72525.3,24,5.46,128704.3,612,39,0
773,5000.0,36,4.14,84107.29,703,29,0
774,7971.15,48,7.11,52401.44,499,34,1
775,59245.58,48,2.97,84535.0,783,61,1
776,111560.12,36,5.93,36159.23,580,29,0
777,50219.5,60,6.87,20000.0,515,30,0
778,12570.15,36,5.91,53411.82,581,45,0
779,5000.0,12,2.81,45477.26,794,40,0
780,47742.04,36,3.99,177621.75,713,30,0
781,5000.0,36,2.31,90305.37,829,58,1
782,47430.63,48,4.47,123378.01,680,38,0
783,12782.04,60,2.95,46258.66,785,25,0
784,117513.23,36,5.43,158064.14,614,49,1
785,32226.68,24,6.81,75217.84,519,57,0
786,12676.17,48,4.39,74508.87,686,52,0
787,95915.59,48,4.81,48526.97,657,54,0
788,14653.86,36,4.18,122958.27,700,54,0
789,18307.35,24,3.7,49470.58,733,40,0
790,89872.15,36,4.33,34146.33,690,38,0
791,18465.73,24,5.05,45274.62,640,34,0
792,26395.52,48,4.98,82939.16,645,44,0
793,21359.9,24,4.21,38026.78,698,20,0
794,6187.56,36,7.05,158370.95,503,27,0
795,5000.0,12,5.94,222138.4,579,64,0
796,64465.76,12,2.0,231448.42,850,58,0
797,51801.19,24,5.61,37099.71,602,47,0
798,16589.78,36,3.93,28143.45,717,67,0
799,17520.38,60,5.49,34202.1,610,50,1
800,145026.36,12,5.21,20000.0,629,45,0
801,219790.57,48,8.08,68361.19,432,24,0
802,32069.02,36,4.01,57230.35,712,40,0
803,81088.62,36,5.69,120551.95,596,59,0
804,66720.38,12,7.88,43825.98,446,53,1
805,17642.52,60,6.96,109581.95,509,74,1
806,5000.0,48,4.76,20000.0,660,45,0
807,7689.99,60,5.91,124682.17,581,18,0
808,91098.81,48,6.1,32699.92,568,50,0
809,65691.95,12,5.55,25066.61,606,18,0
810,54582.06,36,9.48,47008.16,336,37,0
811,7000.41,48,7.27,142107.57,488,58,0
812,51072.94,36,3.98,64440.62,714,70,0
813,73953.9,24,4.17,78477.23,701,29,0
814,98521.02,24,4.11,155409.01,705,50,1
815,5000.0,12,4.04,58040.34,710,68,0
816,57675.88,12,4.28,135618.7,693,46,0
817,5000.0,12,2.83,37884.52,793,35,0
818,61357.44,24,4.04,107381.06,710,72,0
819,50478.09,48,4.87,20000.0,653,59,1
820,8028.86,60,2.67,48115.46,804,46,1
821,72647.73,12,4.14,72082.49,703,22,0
822,5000.0,60,4.08,51271.37,707,39,1
823,87549.72,60,5.65,20000.0,599,34,1
824,15185.78,24,4.87,76665.3,653,19,0
825,58374.31,48,6.58,96247.45,535,65,0
826,128647.13,24,7.12,80903.87,498,53,0
827,20762.67,12,7.41,111926.55,478,34,0
828,34947.61,24,5.24,28780.21,627,36,0
829,31098.85,24,2.93,20000.0,786,38,1
830,8575.69,24,4.28,235076.88,693,30,0
831,44617.97,12,3.66,33193.06,736,80,0
832,67934.33,12,6.17,49889.1,563,34,0
833,124370.39,24,4.47,211200.49,680,40,1
834,95124.25,24,2.0,74421.27,850,34,0
835,35669.47,60,3.76,129663.63,729,18,0
836,63473.08,48,5.46,28824.55,612,26,0
837,80668.13,60,7.38,20000.0,480,60,0
838,34010.43,48,6.83,25712.94,518,40,0
839,6132.54,48,3.96,110937.06,715,51,0
840,28806.51,24,4.59,56476.97,672,51,0
841,92409.52,60,2.31,235381.25,829,51,1
842,45396.46,48,4.82,108855.64,656,34,0
843,64450.83,48,7.08,29313.18,501,70,0
844,10244.8,12,5.24,48617.24,627,58,0
845,166683.15,48,4.85,25272.26,654,52,0
846,25882.49,24,5.48,113775.64,611,48,0
847,53013.18,36,4.92,112693.94,649,24,0
848,5000.0,12,4.37,136355.84,687,57,0
849,6809.27,36,7.86,55671.27,447,43,0
850,76170.87,24,5.9,29828.68,582,32,0
851,172053.25,36,3.08,109415.41,776,29,0
852,19287.19,48,2.57,28315.81,811,59,1
853,5000.0,36,6.77,36285.99,522,24,0
854,22382.1,60,6.77,78860.26,522,39,0
855,5000.0,24,3.8,100320.57,726,47,0
856,10682.75,60,2.0,128645.55,850,42,0
857,69811.58,36,4.6,179442.33,671,51,0
858,138301.23,60,4.76,205876.75,660,62,0
859,5000.0,12,5.94,149587.36,579,54,0
860,40811.05,36,3.44,97201.98,751,45,0
861,14643.5,60,5.36,20000.0,619,38,0
862,7486.47,48,2.64,106457.66,806,23,0
863,12357.74,36,4.39,35874.42,686,44,0
864,43109.43,12,4.55,86662.61,675,39,0
865,5000.0,48,6.12,29756.07,567,52,0
866,28477.37,36,6.06,102130.69,571,42,0
867,7264.46,48,5.81,85538.13,588,60,0
868,15919.23,36,5.05,146222.76,640,38,0
869,10582.64,36,3.31,90470.14,760,36,0
870,107268.6,24,3.72,106283.14,732,51,1
871,61552.01,60,5.59,129458.17,603,46,1
872,101423.19,36,7.96,39212.32,440,50,1
873,24181.83,12,5.97,102199.65,577,43,0
874,18801.14,60,4.69,55660.0,665,45,0
875,23949.17,24,4.57,84222.85,673,40,0
876,5000.0,60,2.25,119768.35,833,46,0
877,64495.47,60,2.83,20000.0,793,63,0
878,21521.65,36,3.76,38084.07,729,37,1
879,18794.62,12,5.85,35616.83,585,35,0
880,45582.71,36,4.5,58629.52,678,49,0
881,28657.21,12,4.17,40955.01,701,42,0
882,197755.32,12,3.0,122354.48,781,66,0
883,22022.48,48,6.35,27760.2,551,55,0
884,47582.41,36,3.61,20000.0,739,57,0
885,18672.97,24,4.05,97458.69,709,59,0
886,233325.59,60,5.65,187480.0,599,35,0
887,29449.36,48,3.02,206057.78,780,46,0
888,50273.7,24,7.67,67547.84,460,55,0
889,6775.05,36,2.0,55130.92,850,45,0
890,66029.87,12,3.0,32570.08,781,31,0
891,15681.46,36,5.2,22935.38,630,58,0
892,29765.94,36,5.53,22350.84,607,42,0
893,107335.96,48,4.97,20097.54,646,49,0
894,176257.34,24,6.01,66983.0,574,53,0
895,27632.07,48,5.24,61295.34,627,67,0
896,90030.73,24,3.72,157252.74,732,48,1
897,5000.0,48,5.94,49488.21,579,18,1
898,94053.81,60,3.54,184295.24,744,47,0
899,49646.48,12,5.27,151850.54,625,49,0
900,33540.54,12,3.32,33912.78,759,19,0
901,110347.25,12,2.93,77912.94,786,67,0
902,93325.41,60,6.36,62908.95,550,18,0
903,17616.01,60,7.98,129693.99,439,53,1
904,78388.03,12,4.68,20000.0,666,22,0
905,5239.75,12,4.55,20000.0,675,61,1
906,86513.64,24,6.7,53639.67,527,53,0
907,56266.65,24,2.49,101181.04,816,67,1
908,5000.0,36,5.45,20000.0,613,52,0
909,57455.32,48,3.99,213068.17,713,50,1
910,43436.89,24,5.99,51030.42,576,40,0
911,45137.9,24,7.09,20000.0,500,18,0
912,17185.39,24,3.22,25951.19,766,77,0
913,15496.19,24,6.26,95646.39,557,37,0
914,71886.78,60,3.77,40003.73,728,50,0
915,14840.41,36,6.12,99714.82,567,32,0
916,29553.2,24,5.23,66738.26,628,28,0
917,59337.6,48,5.14,240760.73,634,45,0
918,5000.0,24,4.95,34235.87,647,51,0
919,45137.69,60,5.85,122175.77,585,71,0
920,44503.91,12,3.88,85039.46,721,60,0
921,57636.85,12,3.54,20000.0,744,49,0
922,23096.07,36,3.13,37285.57,772,44,0
923,29799.19,12,5.56,63427.09,605,50,0
924,20021.59,24,6.54,108371.8,538,41,0
925,82556.83,60,4.6,201371.26,671,48,0
926,6998.22,36,4.37,65423.65,687,33,1
927,164779.68,24,4.37,20000.0,687,36,0
928,50370.46,12,2.68,20000.0,803,44,0
929,108977.12,48,4.75,39931.87,661,49,0
930,27776.46,24,2.0,127526.17,850,43,0
931,20194.25,48,3.64,71043.45,737,47,0
932,115493.48,48,3.59,47059.87,741,31,0
933,5205.46,36,4.79,132047.48,658,26,0
934,6227.58,60,5.37,128335.85,618,44,0
935,17787.11,12,5.81,58394.94,588,19,0
936,160663.31,12,4.65,72872.3,668,57,0
937,50129.02,24,3.64,37566.18,737,24,0
938,40393.54,12,5.2,191220.95,630,39,0
939,61099.43,36,5.46,191741.83,612,52,0
940,27019.12,12,6.42,60656.62,546,58,0
941,70956.07,24,4.17,44169.15,701,54,0
942,24980.33,12,6.47,90286.42,543,52,1
943,87539.47,60,4.34,94450.81,689,80,0
944,15550.61,48,4.5,95228.41,678,29,0
945,16255.12,48,5.11,42911.95,636,49,0
946,36947.34,48,3.16,126572.13,770,54,0
947,28172.76,60,2.6,40760.39,809,50,0
948,52222.66,36,7.98,57818.8,439,38,0
949,22650.7,24,7.08,32226.81,501,53,0
950,13104.01,60,4.07,213380.94,708,52,0
951,31725.86,24,2.45,29930.3,819,63,0
952,41157.84,36,6.9,35379.92,513,52,1
953,7692.54,60,4.3,146914.97,692,18,0
954,40677.53,12,7.45,177757.01,475,56,1
955,19228.5,36,7.61,86641.68,464,38,0
956,24916.2,48,2.0,20000.0,850,42,1
957,16377.87,60,4.36,71796.7,688,27,0
958,133980.67,36,7.15,20000.0,496,47,0
959,57495.74,36,5.23,117211.73,628,74,0
960,15221.77,60,6.06,49315.51,571,61,0
961,51786.29,48,5.53,31424.69,607,27,0
962,94382.39,48,5.37,83682.78,618,42,0
963,25677.32,36,4.6,189602.26,671,60,1
964,88585.35,24,4.27,149382.32,694,42,0
965,8386.33,36,5.91,30833.44,581,18,1
966,86518.55,60,5.99,59185.63,576,36,0
967,38858.43,60,4.33,20000.0,690,65,0
968,12614.1,60,5.87,164959.79,584,67,1
969,26139.97,48,5.87,47828.89,584,42,0
970,221113.24,12,4.76,20000.0,660,40,0
971,76521.18,60,4.87,96060.09,653,18,1
972,42793.47,60,5.56,126740.59,605,43,0
973,6117.64,24,3.38,42131.63,755,36,0
974,27048.06,24,4.2,36056.94,699,18,0
975,15261.86,36,2.0,47230.27,850,30,0
976,5000.0,36,5.27,70207.07,625,25,0
977,39066.62,36,3.89,75150.64,720,45,0
978,109994.97,60,2.8,68473.4,795,68,0
979,56288.88,24,6.22,153249.78,560,42,0
980,14362.8,36,5.43,41252.35,614,48,0
981,42617.07,24,3.13,34471.85,772,80,0
982,143441.14,60,3.93,33499.94,717,18,0
983,64171.56,60,4.95,149804.55,647,47,0
984,58474.37,36,6.93,196307.62,511,62,1
985,172348.72,60,6.8,75329.98,520,49,0
986,80191.01,60,5.58,130971.57,604,20,0
987,7345.22,24,6.09,89784.24,569,73,0
988,21357.56,12,6.04,215499.19,572,57,0
989,167821.77,48,7.59,75477.99,466,49,0
990,33638.35,36,6.89,41485.7,514,24,1
991,5918.77,12,6.2,36241.66,561,79,0
992,30680.3,36,4.75,116086.44,661,53,0
993,59700.01,12,5.42,90722.19,615,51,0
994,300547.08,60,4.84,178611.9,655,53,0
995,19571.11,36,4.89,104583.74,651,59,0
996,36086.27,12,7.4,98369.99,479,46,0
997,105880.31,48,3.37,20000.0,756,43,0
998,21945.97,60,3.85,81305.32,723,18,0
999,5785.22,36,4.85,172758.5,654,33,0
1000,148733.65,36,5.68,66157.24,597,74,0
1001,33514.6,12,2.93,24737.12,786,32,0
1002,34936.51,36,6.39,30553.69,548,40,0
1003,48537.36,60,3.5,71862.35,747,27,0
1004,5000.0,24,6.17,163512.59,563,52,1
1005,133777.58,12,3.0,45539.47,781,41,0
1006,22427.85,48,4.24,20000.0,696,40,1
1007,25286.25,36,3.61,73652.84,739,32,0
1008,9564.64,60,4.6,77604.85,671,51,0
1009,23752.95,36,4.27,58919.84,694,67,0
1010,81467.63,48,4.87,103933.19,653,19,0
1011,80469.81,60,6.39,20000.0,548,40,0
1012,137285.14,48,3.32,65001.09,759,42,0
1013,25811.13,60,5.3,46797.28,623,33,0
1014,61673.77,24,4.78,20000.0,659,62,0
1015,35386.4,60,7.22,106346.94,491,62,0
1016,81487.84,48,5.17,86664.47,632,48,0
1017,62333.93,12,4.34,37064.16,689,34,0
1018,22935.61,24,2.41,100417.36,822,62,0
1019,20524.42,36,5.01,38081.7,643,40,0
1020,14547.2,24,5.42,43144.27,615,59,1
1021,42961.95,24,5.87,67105.86,584,80,0
1022,165994.03,36,5.84,162643.31,586,45,0
1023,11161.35,60,2.32,47469.66,828,47,0
1024,5004.97,24,6.47,198828.17,543,34,0
1025,6357.63,24,5.52,113188.72,608,60,0
1026,76415.64,12,2.84,64120.86,792,48,0
1027,21547.21,12,3.24,183110.31,765,26,0
1028,12703.78,48,2.0,112803.22,850,34,0
1029,21758.4,36,3.35,95038.07,757,74,0
1030,51828.49,60,4.56,34718.66,674,41,0
1031,39569.67,60,4.02,36505.94,711,28,0
1032,68048.76,48,6.39,37567.9,548,47,0
1033,20705.68,60,5.07,61725.23,639,37,1
1034,30076.61,60,6.32,247309.53,553,42,0
1035,5377.5,12,2.84,67289.6,792,53,0
1036,5000.0,60,7.05,107241.73,503,50,0
1037,31018.56,60,5.27,86570.09,625,45,0
1038,17947.92,48,6.44,72971.48,545,35,0
1039,47440.77,48,3.45,136863.94,750,18,0
1040,5000.0,24,4.68,41869.87,666,73,0
1041,6492.13,60,4.95,185286.1,647,72,0
1042,100194.75,60,6.64,38985.05,531,45,0
1043,41771.45,60,2.84,99614.11,792,57,0
1044,62249.21,12,6.26,20000.0,557,44,0
1045,92249.19,60,5.51,50504.29,609,33,0
1046,31165.61,12,4.92,235375.06,649,46,0
1047,71577.22,24,4.14,20000.0,703,47,0
1048,37178.42,36,5.33,20834.44,621,67,0
1049,12599.58,60,2.83,74051.16,793,46,1
1050,20598.52,48,4.84,109112.5,655,70,0
1051,33701.6,48,2.49,25123.82,816,42,1
1052,19054.64,60,6.25,78380.1,558,36,1
1053,20438.1,12,4.15,25893.5,702,67,0
1054,20578.65,48,5.99,98741.63,576,65,1
1055,6553.29,48,5.14,182476.36,634,46,0
1056,5000.0,24,6.86,89533.67,516,50,0
1057,5000.0,24,2.92,54738.67,787,49,1
1058,5880.44,24,2.92,69365.59,787,48,0
1059,21057.4,48,3.13,96850.36,772,39,0
1060,45054.32,48,3.51,143114.73,746,80,0
1061,10421.8,60,2.0,73957.29,850,39,0
1062,109466.77,60,4.6,191255.11,671,53,0
1063,82612.69,12,2.47,23020.57,818,47,0
1064,36753.4,48,4.92,231569.98,649,18,0
1065,64405.75,60,4.02,54033.65,711,46,1
1066,22811.23,60,3.72,79511.72,732,40,0
1067,5000.0,24,7.56,80286.83,468,36,0
1068,117344.01,24,5.08,38231.51,638,29,0
1069,6836.45,24,5.24,105389.91,627,72,1
1070,147765.37,36,4.95,139990.98,647,28,0
1071,42417.89,60,5.96,188137.33,578,42,0
1072,18232.7,24,4.68,74264.07,666,37,0
1073,34211.81,24,4.4,52188.58,685,29,0
1074,34820.61,48,6.38,66910.49,549,56,1
1075,5000.0,24,4.87,68000.0,653,51,0
1076,21960.91,48,5.27,113463.62,625,37,0
1077,67327.88,12,3.16,117435.43,770,31,0
1078,35674.55,24,4.08,212625.92,707,52,0
1079,14000.92,48,6.03,49901.93,573,51,0
1080,20406.67,24,3.5,95033.69,747,42,0
1081,99408.57,12,5.0,64402.76,644,66,0
1082,37279.92,24,4.82,61586.04,656,68,0
1083,37576.13,48,6.26,66522.54,557,37,0
1084,162812.61,12,4.62,113126.36,670,76,0
1085,19347.97,12,3.54,41551.41,744,40,1
1086,32652.22,12,5.27,96210.9,625,41,0
1087,83489.55,36,2.61,99545.69,808,55,0
1088,71129.71,48,3.6,55322.46,740,50,0
1089,15448.65,36,6.13,43737.65,566,45,1
1090,8190.17,12,4.53,144523.83,676,18,0
1091,60316.21,36,6.92,20000.0,512,21,0
1092,14897.14,24,6.32,25438.36,553,25,0
1093,127987.43,36,7.45,41096.27,475,45,0
1094,6919.89,60,7.25,70491.38,489,37,0
1095,19159.39,12,5.35,70019.2,620,39,0
1096,5000.0,12,5.19,41171.56,631,40,1
1097,60752.58,48,4.59,107792.15,672,59,1
1098,110941.0,24,6.22,102299.68,560,56,0
1099,50512.84,48,3.7,38144.31,733,38,0
1100,138832.26,36,5.23,92761.97,628,40,1
1101,6877.2,60,4.46,30688.08,681,32,0
1102,5000.0,60,9.61,37099.22,327,39,0
1103,91135.5,60,4.91,113563.67,650,64,0
1104,96727.66,60,3.77,54610.19,728,58,0
1105,88904.52,24,8.23,46950.19,422,50,0
1106,80213.79,36,4.87,29750.92,653,28,0
1107,22488.75,60,6.06,20000.0,571,44,0
1108,12260.65,12,2.67,115023.96,804,39,0
1109,132115.95,36,6.79,108107.75,521,42,0
1110,18336.28,24,2.0,57927.73,850,56,1
1111,25408.76,60,3.03,104746.31,779,61,0
1112,60125.19,24,4.75,157617.31,661,80,0
1113,17361.42,60,7.0,83324.53,506,31,0
1114,85498.9,12,5.58,88188.17,604,63,1
1115,5000.0,36,3.92,55169.28,718,42,0
1116,78314.77,12,4.75,35650.13,661,34,0
1117,46046.49,60,6.51,22979.95,540,77,0
1118,42547.82,48,3.31,20000.0,760,71,0
1119,30659.26,36,5.05,52603.14,640,40,0
1120,16220.46,24,4.5,159573.4,678,34,0
1121,31187.61,60,3.47,20000.0,749,18,0
1122,29894.44,12,3.63,92661.39,738,63,0
1123,43823.97,48,3.34,99102.97,758,18,0
1124,16534.65,60,3.91,57420.26,719,42,1
1125,5000.0,24,5.88,116744.65,583,31,0
1126,7837.92,12,4.98,171835.47,645,65,0
1127,60061.73,36,2.96,171375.66,784,72,0
1128,5000.0,48,6.87,133513.72,515,19,0
1129,97051.17,60,6.55,24810.14,537,46,0
1130,59273.47,60,4.12,100991.84,704,49,0
1131,73069.55,60,5.05,69072.31,640,40,0
1132,90389.7,60,7.35,35645.89,482,35,0
1133,6545.91,12,3.91,93617.46,719,68,0
1134,86425.46,36,4.25,58843.2,695,37,0
1135,35123.77,24,2.0,24568.81,850,74,0
1136,108369.43,48,4.63,112361.19,669,35,0
1137,108835.79,60,2.0,62821.65,850,56,0
1138,5000.0,60,3.48,97395.13,748,57,0
1139,24133.39,36,7.66,48485.86,461,35,0
1140,37369.48,36,4.87,141653.95,653,18,0
1141,56716.13,12,5.01,23856.56,643,32,0
1142,16856.66,12,5.04,51226.34,641,27,0
1143,14527.13,12,6.17,76512.04,563,57,0
1144,24003.97,48,3.75,20000.0,730,39,0
1145,34751.32,12,5.42,121200.17,615,65,0
1146,150946.19,60,3.21,64671.45,767,53,0
1147,71797.02,12,3.43,20000.0,752,42,0
1148,28046.43,48,5.26,77254.61,626,46,0
1149,5000.0,12,5.8,29542.51,589,25,0
1150,9227.44,12,5.72,20000.0,594,42,1
1151,30433.36,60,4.88,96086.36,652,47,0
1152,84053.65,60,4.44,154659.0,682,39,1
1153,23957.91,60,5.56,170897.06,605,36,1
1154,38663.3,12,5.52,20000.0,608,60,0
1155,111190.95,60,4.5,61325.62,678,30,0
